station,type,count,time,lat,long
21st & M St NW,Leave,5,NIGHT,38.9054,-77.0471
19th & L St NW,Leave,26,EVENING,38.903407,-77.043648
19th & L St NW,Leave,2,EARLYMORN,38.903407,-77.043648
19th & L St NW,Leave,4,LATENIGHT,38.903407,-77.043648
19th & L St NW,Leave,3,LATEMORN,38.903407,-77.043648
19th & L St NW,Leave,9,AFTERNOON,38.903407,-77.043648
19th & L St NW,Leave,8,NIGHT,38.903407,-77.043648
Court House Metro / Wilson Blvd & N Uhle St,Leave,1,LATENIGHT,38.891696,-77.0846
Court House Metro / Wilson Blvd & N Uhle St,Leave,10,EVENING,38.891696,-77.0846
Court House Metro / Wilson Blvd & N Uhle St,Leave,10,LATEMORN,38.891696,-77.0846
Court House Metro / Wilson Blvd & N Uhle St,Leave,7,AFTERNOON,38.891696,-77.0846
Court House Metro / Wilson Blvd & N Uhle St,Leave,7,NIGHT,38.891696,-77.0846
Eastern Market Metro / Pennsylvania Ave & 7th St SE,Leave,14,NIGHT,38.884,-76.995397
Eastern Market Metro / Pennsylvania Ave & 7th St SE,Leave,28,EVENING,38.884,-76.995397
Eastern Market Metro / Pennsylvania Ave & 7th St SE,Leave,20,LATEMORN,38.884,-76.995397
Eastern Market Metro / Pennsylvania Ave & 7th St SE,Leave,37,AFTERNOON,38.884,-76.995397
Eastern Market Metro / Pennsylvania Ave & 7th St SE,Leave,5,LATENIGHT,38.884,-76.995397
Jefferson Dr & 14th St SW,Leave,23,EVENING,38.888553,-77.032429
Jefferson Dr & 14th St SW,Leave,5,LATEMORN,38.888553,-77.032429
Jefferson Dr & 14th St SW,Leave,28,AFTERNOON,38.888553,-77.032429
14th St & Spring Rd NW,Leave,1,LATENIGHT,38.9375,-77.0328
14th St & Spring Rd NW,Leave,9,LATEMORN,38.9375,-77.0328
14th St & Spring Rd NW,Leave,6,AFTERNOON,38.9375,-77.0328
14th St & Spring Rd NW,Leave,2,EVENING,38.9375,-77.0328
14th St & Spring Rd NW,Leave,6,NIGHT,38.9375,-77.0328
Van Ness Metro / UDC,Leave,12,EVENING,38.944551,-77.063896
Van Ness Metro / UDC,Leave,1,EARLYMORN,38.944551,-77.063896
Van Ness Metro / UDC,Leave,1,LATENIGHT,38.944551,-77.063896
Van Ness Metro / UDC,Leave,12,LATEMORN,38.944551,-77.063896
Van Ness Metro / UDC,Leave,1,AFTERNOON,38.944551,-77.063896
Van Ness Metro / UDC,Leave,4,NIGHT,38.944551,-77.063896
Braddock Rd Metro,Leave,4,LATEMORN,38.814577,-77.052808
Braddock Rd Metro,Leave,1,AFTERNOON,38.814577,-77.052808
13th & H St NE,Leave,5,EVENING,38.9003,-76.9882
13th & H St NE,Leave,2,EARLYMORN,38.9003,-76.9882
13th & H St NE,Leave,9,LATENIGHT,38.9003,-76.9882
13th & H St NE,Leave,10,LATEMORN,38.9003,-76.9882
13th & H St NE,Leave,8,AFTERNOON,38.9003,-76.9882
13th & H St NE,Leave,2,NIGHT,38.9003,-76.9882
Glebe Rd & 11th St N,Leave,2,EVENING,38.883921,-77.116817
Glebe Rd & 11th St N,Leave,2,LATEMORN,38.883921,-77.116817
Glebe Rd & 11th St N,Leave,2,AFTERNOON,38.883921,-77.116817
Columbus Circle / Union Station,Leave,53,EVENING,38.89696,-77.00493
Columbus Circle / Union Station,Leave,6,EARLYMORN,38.89696,-77.00493
Columbus Circle / Union Station,Leave,7,LATENIGHT,38.89696,-77.00493
Columbus Circle / Union Station,Leave,35,LATEMORN,38.89696,-77.00493
Columbus Circle / Union Station,Leave,17,AFTERNOON,38.89696,-77.00493
Columbus Circle / Union Station,Leave,19,NIGHT,38.89696,-77.00493
11th & Kenyon St NW,Leave,9,EVENING,38.929464,-77.027822
11th & Kenyon St NW,Leave,2,EARLYMORN,38.929464,-77.027822
11th & Kenyon St NW,Leave,4,LATENIGHT,38.929464,-77.027822
11th & Kenyon St NW,Leave,19,LATEMORN,38.929464,-77.027822
11th & Kenyon St NW,Leave,8,AFTERNOON,38.929464,-77.027822
11th & Kenyon St NW,Leave,8,NIGHT,38.929464,-77.027822
11th & H St NE,Leave,8,EVENING,38.899983,-76.991383
11th & H St NE,Leave,5,EARLYMORN,38.899983,-76.991383
11th & H St NE,Leave,2,LATENIGHT,38.899983,-76.991383
11th & H St NE,Leave,7,LATEMORN,38.899983,-76.991383
11th & H St NE,Leave,5,AFTERNOON,38.899983,-76.991383
11th & H St NE,Leave,2,NIGHT,38.899983,-76.991383
Calvert St & Woodley Pl NW,Leave,17,EVENING,38.9236,-77.0501
Calvert St & Woodley Pl NW,Leave,2,EARLYMORN,38.9236,-77.0501
Calvert St & Woodley Pl NW,Leave,1,LATENIGHT,38.9236,-77.0501
Calvert St & Woodley Pl NW,Leave,19,LATEMORN,38.9236,-77.0501
Calvert St & Woodley Pl NW,Leave,12,AFTERNOON,38.9236,-77.0501
Calvert St & Woodley Pl NW,Leave,14,NIGHT,38.9236,-77.0501
Convention Center / 7th & M St NW,Leave,27,EVENING,38.90572,-77.022264
Convention Center / 7th & M St NW,Leave,2,EARLYMORN,38.90572,-77.022264
Convention Center / 7th & M St NW,Leave,1,LATENIGHT,38.90572,-77.022264
Convention Center / 7th & M St NW,Leave,9,LATEMORN,38.90572,-77.022264
Convention Center / 7th & M St NW,Leave,11,AFTERNOON,38.90572,-77.022264
Convention Center / 7th & M St NW,Leave,13,NIGHT,38.90572,-77.022264
8th & F St NW / National Portrait Gallery,Leave,29,EVENING,38.897003,-77.022996
8th & F St NW / National Portrait Gallery,Leave,1,EARLYMORN,38.897003,-77.022996
8th & F St NW / National Portrait Gallery,Leave,1,LATENIGHT,38.897003,-77.022996
8th & F St NW / National Portrait Gallery,Leave,13,LATEMORN,38.897003,-77.022996
8th & F St NW / National Portrait Gallery,Leave,16,AFTERNOON,38.897003,-77.022996
8th & F St NW / National Portrait Gallery,Leave,23,NIGHT,38.897003,-77.022996
12th & Newton St NE,Leave,1,EARLYMORN,38.933668,-76.991016
12th & Newton St NE,Leave,6,AFTERNOON,38.933668,-76.991016
14th St Heights / 14th & Crittenden St NW,Leave,2,EARLYMORN,38.947774,-77.032818
14th St Heights / 14th & Crittenden St NW,Leave,2,EVENING,38.947774,-77.032818
14th St Heights / 14th & Crittenden St NW,Leave,7,LATEMORN,38.947774,-77.032818
14th St Heights / 14th & Crittenden St NW,Leave,2,AFTERNOON,38.947774,-77.032818
John McCormack Dr & Michigan Ave NE,Leave,1,EVENING,38.9346,-76.9955
John McCormack Dr & Michigan Ave NE,Leave,2,LATEMORN,38.9346,-76.9955
Idaho Ave & Newark St NW [on 2nd District patio],Leave,6,EVENING,38.934751,-77.074647
Idaho Ave & Newark St NW [on 2nd District patio],Leave,10,LATEMORN,38.934751,-77.074647
Idaho Ave & Newark St NW [on 2nd District patio],Leave,11,AFTERNOON,38.934751,-77.074647
Idaho Ave & Newark St NW [on 2nd District patio],Leave,4,NIGHT,38.934751,-77.074647
Benning Rd & East Capitol St NE / Benning Rd Metro,Leave,1,EARLYMORN,38.889935,-76.93723
Wilson Blvd & Franklin Rd,Leave,1,EVENING,38.8904,-77.0889
Wilson Blvd & Franklin Rd,Leave,2,NIGHT,38.8904,-77.0889
20th & E St NW,Leave,5,NIGHT,38.8963,-77.045
20th & E St NW,Leave,21,EVENING,38.8963,-77.045
20th & E St NW,Leave,12,LATEMORN,38.8963,-77.045
20th & E St NW,Leave,8,AFTERNOON,38.8963,-77.045
20th & E St NW,Leave,1,LATENIGHT,38.8963,-77.045
20th & O St NW / Dupont South,Leave,1,EARLYMORN,38.908905,-77.04478
20th & O St NW / Dupont South,Leave,18,EVENING,38.908905,-77.04478
20th & O St NW / Dupont South,Leave,13,LATEMORN,38.908905,-77.04478
20th & O St NW / Dupont South,Leave,12,AFTERNOON,38.908905,-77.04478
20th & O St NW / Dupont South,Leave,21,NIGHT,38.908905,-77.04478
20th & Bell St,Leave,1,EARLYMORN,38.8561,-77.0512
20th & Bell St,Leave,2,AFTERNOON,38.8561,-77.0512
24th & N St NW,Leave,1,LATENIGHT,38.9066,-77.05152
24th & N St NW,Leave,7,EVENING,38.9066,-77.05152
24th & N St NW,Leave,8,LATEMORN,38.9066,-77.05152
24th & N St NW,Leave,3,AFTERNOON,38.9066,-77.05152
24th & N St NW,Leave,6,NIGHT,38.9066,-77.05152
21st & I St NW,Leave,3,AFTERNOON,38.9008,-77.047
21st & I St NW,Leave,24,EVENING,38.9008,-77.047
21st & I St NW,Leave,4,LATEMORN,38.9008,-77.047
21st & I St NW,Leave,1,LATENIGHT,38.9008,-77.047
21st & I St NW,Leave,17,NIGHT,38.9008,-77.047
Prince St & Union St,Leave,1,EVENING,38.803124,-77.040363
Columbia Rd & Georgia Ave NW,Leave,7,EVENING,38.928156,-77.02344
Columbia Rd & Georgia Ave NW,Leave,1,EARLYMORN,38.928156,-77.02344
Columbia Rd & Georgia Ave NW,Leave,1,LATENIGHT,38.928156,-77.02344
Columbia Rd & Georgia Ave NW,Leave,7,LATEMORN,38.928156,-77.02344
Columbia Rd & Georgia Ave NW,Leave,4,AFTERNOON,38.928156,-77.02344
Columbia Rd & Georgia Ave NW,Leave,12,NIGHT,38.928156,-77.02344
Clarendon Metro / Wilson Blvd & N Highland St,Leave,1,EARLYMORN,38.88786,-77.094875
Clarendon Metro / Wilson Blvd & N Highland St,Leave,4,EVENING,38.88786,-77.094875
Clarendon Metro / Wilson Blvd & N Highland St,Leave,3,LATEMORN,38.88786,-77.094875
Clarendon Metro / Wilson Blvd & N Highland St,Leave,3,AFTERNOON,38.88786,-77.094875
Clarendon Metro / Wilson Blvd & N Highland St,Leave,7,NIGHT,38.88786,-77.094875
39th & Calvert St NW / Stoddert,Leave,3,EARLYMORN,38.922649,-77.077271
39th & Calvert St NW / Stoddert,Leave,4,EVENING,38.922649,-77.077271
39th & Calvert St NW / Stoddert,Leave,15,LATEMORN,38.922649,-77.077271
39th & Calvert St NW / Stoddert,Leave,6,AFTERNOON,38.922649,-77.077271
Fairfax Village,Leave,1,EVENING,38.86559,-76.952103
Fairfax Village,Leave,1,AFTERNOON,38.86559,-76.952103
15th & K St NW,Leave,1,LATENIGHT,38.902,-77.03353
15th & K St NW,Leave,22,EVENING,38.902,-77.03353
15th & K St NW,Leave,1,LATEMORN,38.902,-77.03353
15th & K St NW,Leave,7,AFTERNOON,38.902,-77.03353
15th & K St NW,Leave,9,NIGHT,38.902,-77.03353
7th & R St NW / Shaw Library,Leave,11,EVENING,38.912719,-77.022155
7th & R St NW / Shaw Library,Leave,2,EARLYMORN,38.912719,-77.022155
7th & R St NW / Shaw Library,Leave,4,LATENIGHT,38.912719,-77.022155
7th & R St NW / Shaw Library,Leave,17,LATEMORN,38.912719,-77.022155
7th & R St NW / Shaw Library,Leave,16,AFTERNOON,38.912719,-77.022155
7th & R St NW / Shaw Library,Leave,10,NIGHT,38.912719,-77.022155
13th St & New York Ave NW,Leave,25,EVENING,38.900283,-77.029822
13th St & New York Ave NW,Leave,1,EARLYMORN,38.900283,-77.029822
13th St & New York Ave NW,Leave,1,LATENIGHT,38.900283,-77.029822
13th St & New York Ave NW,Leave,3,LATEMORN,38.900283,-77.029822
13th St & New York Ave NW,Leave,9,AFTERNOON,38.900283,-77.029822
13th St & New York Ave NW,Leave,11,NIGHT,38.900283,-77.029822
North Capitol St & F St NW,Leave,27,EVENING,38.897446,-77.009888
North Capitol St & F St NW,Leave,3,EARLYMORN,38.897446,-77.009888
North Capitol St & F St NW,Leave,3,LATENIGHT,38.897446,-77.009888
North Capitol St & F St NW,Leave,26,LATEMORN,38.897446,-77.009888
North Capitol St & F St NW,Leave,6,AFTERNOON,38.897446,-77.009888
North Capitol St & F St NW,Leave,14,NIGHT,38.897446,-77.009888
21st St & Pennsylvania Ave NW,Leave,9,EVENING,38.901539,-77.046564
21st St & Pennsylvania Ave NW,Leave,4,LATEMORN,38.901539,-77.046564
21st St & Pennsylvania Ave NW,Leave,8,AFTERNOON,38.901539,-77.046564
21st St & Pennsylvania Ave NW,Leave,8,NIGHT,38.901539,-77.046564
16th & Harvard St NW,Leave,15,EVENING,38.926088,-77.036536
16th & Harvard St NW,Leave,7,EARLYMORN,38.926088,-77.036536
16th & Harvard St NW,Leave,3,LATENIGHT,38.926088,-77.036536
16th & Harvard St NW,Leave,22,LATEMORN,38.926088,-77.036536
16th & Harvard St NW,Leave,15,AFTERNOON,38.926088,-77.036536
16th & Harvard St NW,Leave,19,NIGHT,38.926088,-77.036536
14th & V St NW,Leave,13,EVENING,38.9176,-77.0321
14th & V St NW,Leave,7,EARLYMORN,38.9176,-77.0321
14th & V St NW,Leave,12,LATENIGHT,38.9176,-77.0321
14th & V St NW,Leave,22,LATEMORN,38.9176,-77.0321
14th & V St NW,Leave,21,AFTERNOON,38.9176,-77.0321
14th & V St NW,Leave,12,NIGHT,38.9176,-77.0321
1st & M St NE,Leave,26,EVENING,38.9057,-77.0056
1st & M St NE,Leave,9,LATEMORN,38.9057,-77.0056
1st & M St NE,Leave,11,AFTERNOON,38.9057,-77.0056
1st & M St NE,Leave,6,NIGHT,38.9057,-77.0056
Key Blvd & N Quinn St,Leave,1,EVENING,38.896015,-77.078107
Key Blvd & N Quinn St,Leave,3,LATEMORN,38.896015,-77.078107
Key Blvd & N Quinn St,Leave,3,AFTERNOON,38.896015,-77.078107
Key Blvd & N Quinn St,Leave,1,NIGHT,38.896015,-77.078107
6th & H St NE,Leave,4,NIGHT,38.900384,-76.99831
6th & H St NE,Leave,6,LATEMORN,38.900384,-76.99831
6th & H St NE,Leave,7,AFTERNOON,38.900384,-76.99831
6th & H St NE,Leave,3,EVENING,38.900384,-76.99831
6th & H St NE,Leave,1,LATENIGHT,38.900384,-76.99831
5th & F St NW,Leave,35,EVENING,38.897222,-77.019347
5th & F St NW,Leave,4,LATEMORN,38.897222,-77.019347
5th & F St NW,Leave,11,AFTERNOON,38.897222,-77.019347
5th & F St NW,Leave,6,NIGHT,38.897222,-77.019347
4th & M St SW,Leave,15,EVENING,38.8767,-77.0178
4th & M St SW,Leave,1,EARLYMORN,38.8767,-77.0178
4th & M St SW,Leave,3,LATENIGHT,38.8767,-77.0178
4th & M St SW,Leave,11,LATEMORN,38.8767,-77.0178
4th & M St SW,Leave,8,AFTERNOON,38.8767,-77.0178
4th & M St SW,Leave,10,NIGHT,38.8767,-77.0178
Branch & Pennsylvania Ave SE,Leave,1,EVENING,38.8692,-76.9599
19th & E Street NW,Leave,17,EVENING,38.8952,-77.0436
19th & E Street NW,Leave,1,LATEMORN,38.8952,-77.0436
19th & E Street NW,Leave,1,AFTERNOON,38.8952,-77.0436
19th & E Street NW,Leave,5,NIGHT,38.8952,-77.0436
Crystal City Metro / 18th & Bell St,Leave,9,EVENING,38.8573,-77.0511
Crystal City Metro / 18th & Bell St,Leave,2,EARLYMORN,38.8573,-77.0511
Crystal City Metro / 18th & Bell St,Leave,2,LATENIGHT,38.8573,-77.0511
Crystal City Metro / 18th & Bell St,Leave,7,LATEMORN,38.8573,-77.0511
Crystal City Metro / 18th & Bell St,Leave,3,AFTERNOON,38.8573,-77.0511
Crystal City Metro / 18th & Bell St,Leave,7,NIGHT,38.8573,-77.0511
Henry St & Pendleton St,Leave,2,EVENING,38.811456,-77.050276
Henry St & Pendleton St,Leave,1,NIGHT,38.811456,-77.050276
M St & Pennsylvania Ave NW,Leave,5,NIGHT,38.905126,-77.056887
M St & Pennsylvania Ave NW,Leave,15,EVENING,38.905126,-77.056887
M St & Pennsylvania Ave NW,Leave,11,LATEMORN,38.905126,-77.056887
M St & Pennsylvania Ave NW,Leave,19,AFTERNOON,38.905126,-77.056887
M St & Pennsylvania Ave NW,Leave,3,LATENIGHT,38.905126,-77.056887
14th & Rhode Island Ave NW,Leave,14,EVENING,38.9086,-77.0323
14th & Rhode Island Ave NW,Leave,4,EARLYMORN,38.9086,-77.0323
14th & Rhode Island Ave NW,Leave,3,LATENIGHT,38.9086,-77.0323
14th & Rhode Island Ave NW,Leave,22,LATEMORN,38.9086,-77.0323
14th & Rhode Island Ave NW,Leave,10,AFTERNOON,38.9086,-77.0323
14th & Rhode Island Ave NW,Leave,8,NIGHT,38.9086,-77.0323
Maryland & Independence Ave SW,Leave,3,LATEMORN,38.887299,-77.018939
Maryland & Independence Ave SW,Leave,29,EVENING,38.887299,-77.018939
Maryland & Independence Ave SW,Leave,2,EARLYMORN,38.887299,-77.018939
Maryland & Independence Ave SW,Leave,17,AFTERNOON,38.887299,-77.018939
Maryland & Independence Ave SW,Leave,5,NIGHT,38.887299,-77.018939
3rd & H St NE,Leave,17,EVENING,38.900017,-77.001967
3rd & H St NE,Leave,3,EARLYMORN,38.900017,-77.001967
3rd & H St NE,Leave,3,LATENIGHT,38.900017,-77.001967
3rd & H St NE,Leave,22,LATEMORN,38.900017,-77.001967
3rd & H St NE,Leave,7,AFTERNOON,38.900017,-77.001967
3rd & H St NE,Leave,11,NIGHT,38.900017,-77.001967
12th & Army Navy Dr,Leave,4,AFTERNOON,38.8629,-77.0528
12th & Army Navy Dr,Leave,2,NIGHT,38.8629,-77.0528
20th & L St NW,Leave,1,LATENIGHT,38.903584,-77.044789
20th & L St NW,Leave,9,EVENING,38.903584,-77.044789
20th & L St NW,Leave,4,LATEMORN,38.903584,-77.044789
20th & L St NW,Leave,3,AFTERNOON,38.903584,-77.044789
20th & L St NW,Leave,10,NIGHT,38.903584,-77.044789
Good Hope Rd & MLK Ave SE,Leave,3,EVENING,38.867373,-76.988039
Good Hope Rd & MLK Ave SE,Leave,2,LATEMORN,38.867373,-76.988039
Virginia Square Metro / N Monroe St & 9th St N,Leave,1,EARLYMORN,38.882788,-77.103148
Virginia Square Metro / N Monroe St & 9th St N,Leave,1,EVENING,38.882788,-77.103148
Virginia Square Metro / N Monroe St & 9th St N,Leave,5,LATEMORN,38.882788,-77.103148
Virginia Square Metro / N Monroe St & 9th St N,Leave,5,AFTERNOON,38.882788,-77.103148
Virginia Square Metro / N Monroe St & 9th St N,Leave,1,LATENIGHT,38.882788,-77.103148
Georgia & New Hampshire Ave NW,Leave,9,EVENING,38.936043,-77.024649
Georgia & New Hampshire Ave NW,Leave,1,EARLYMORN,38.936043,-77.024649
Georgia & New Hampshire Ave NW,Leave,4,LATENIGHT,38.936043,-77.024649
Georgia & New Hampshire Ave NW,Leave,19,LATEMORN,38.936043,-77.024649
Georgia & New Hampshire Ave NW,Leave,4,AFTERNOON,38.936043,-77.024649
Georgia & New Hampshire Ave NW,Leave,5,NIGHT,38.936043,-77.024649
California St & Florida Ave NW,Leave,10,EVENING,38.917761,-77.04062
California St & Florida Ave NW,Leave,2,EARLYMORN,38.917761,-77.04062
California St & Florida Ave NW,Leave,5,LATENIGHT,38.917761,-77.04062
California St & Florida Ave NW,Leave,23,LATEMORN,38.917761,-77.04062
California St & Florida Ave NW,Leave,12,AFTERNOON,38.917761,-77.04062
California St & Florida Ave NW,Leave,10,NIGHT,38.917761,-77.04062
15th & N Scott St,Leave,1,EVENING,38.89054,-77.08095
15th & N Scott St,Leave,1,EARLYMORN,38.89054,-77.08095
15th & N Scott St,Leave,6,AFTERNOON,38.89054,-77.08095
15th & N Scott St,Leave,2,NIGHT,38.89054,-77.08095
8th & H St NW,Leave,19,NIGHT,38.8997,-77.023086
8th & H St NW,Leave,23,EVENING,38.8997,-77.023086
8th & H St NW,Leave,11,LATEMORN,38.8997,-77.023086
8th & H St NW,Leave,9,AFTERNOON,38.8997,-77.023086
8th & H St NW,Leave,2,LATENIGHT,38.8997,-77.023086
Barton St & 10th St N,Leave,10,LATEMORN,38.884961,-77.08777
Barton St & 10th St N,Leave,5,AFTERNOON,38.884961,-77.08777
4th St & Massachusetts Ave NW,Leave,8,NIGHT,38.9003,-77.016
4th St & Massachusetts Ave NW,Leave,8,LATEMORN,38.9003,-77.016
4th St & Massachusetts Ave NW,Leave,12,AFTERNOON,38.9003,-77.016
4th St & Massachusetts Ave NW,Leave,18,EVENING,38.9003,-77.016
4th St & Massachusetts Ave NW,Leave,2,LATENIGHT,38.9003,-77.016
17th & Corcoran St NW,Leave,32,EVENING,38.9121,-77.0387
17th & Corcoran St NW,Leave,5,EARLYMORN,38.9121,-77.0387
17th & Corcoran St NW,Leave,2,LATENIGHT,38.9121,-77.0387
17th & Corcoran St NW,Leave,17,LATEMORN,38.9121,-77.0387
17th & Corcoran St NW,Leave,29,AFTERNOON,38.9121,-77.0387
17th & Corcoran St NW,Leave,22,NIGHT,38.9121,-77.0387
N Randolph St & Fairfax Dr,Leave,2,LATEMORN,38.882629,-77.109366
N Randolph St & Fairfax Dr,Leave,1,AFTERNOON,38.882629,-77.109366
N Randolph St & Fairfax Dr,Leave,1,LATENIGHT,38.882629,-77.109366
15th St & Massachusetts Ave SE,Leave,10,EVENING,38.88732,-76.983569
15th St & Massachusetts Ave SE,Leave,2,EARLYMORN,38.88732,-76.983569
15th St & Massachusetts Ave SE,Leave,2,LATENIGHT,38.88732,-76.983569
15th St & Massachusetts Ave SE,Leave,12,LATEMORN,38.88732,-76.983569
15th St & Massachusetts Ave SE,Leave,12,AFTERNOON,38.88732,-76.983569
15th St & Massachusetts Ave SE,Leave,3,NIGHT,38.88732,-76.983569
9th & Upshur St NW,Leave,3,LATEMORN,38.9418,-77.0251
9th & Upshur St NW,Leave,3,EVENING,38.9418,-77.0251
9th & Upshur St NW,Leave,1,EARLYMORN,38.9418,-77.0251
9th & Upshur St NW,Leave,4,AFTERNOON,38.9418,-77.0251
9th & Upshur St NW,Leave,3,NIGHT,38.9418,-77.0251
15th & Crystal Dr,Leave,4,EVENING,38.860244,-77.050276
15th & Crystal Dr,Leave,3,AFTERNOON,38.860244,-77.050276
N Adams St & Lee Hwy,Leave,4,EVENING,38.89593,-77.089006
N Adams St & Lee Hwy,Leave,8,LATEMORN,38.89593,-77.089006
N Adams St & Lee Hwy,Leave,6,AFTERNOON,38.89593,-77.089006
N Adams St & Lee Hwy,Leave,1,NIGHT,38.89593,-77.089006
Fairfax Dr & Wilson Blvd,Leave,1,NIGHT,38.885801,-77.097745
Fairfax Dr & Wilson Blvd,Leave,2,EVENING,38.885801,-77.097745
Fairfax Dr & Wilson Blvd,Leave,5,LATEMORN,38.885801,-77.097745
Fairfax Dr & Wilson Blvd,Leave,2,AFTERNOON,38.885801,-77.097745
Fairfax Dr & Wilson Blvd,Leave,1,LATENIGHT,38.885801,-77.097745
4th & D St NW / Judiciary Square,Leave,5,LATEMORN,38.895344,-77.016106
4th & D St NW / Judiciary Square,Leave,19,EVENING,38.895344,-77.016106
4th & D St NW / Judiciary Square,Leave,1,EARLYMORN,38.895344,-77.016106
4th & D St NW / Judiciary Square,Leave,6,AFTERNOON,38.895344,-77.016106
4th & D St NW / Judiciary Square,Leave,1,NIGHT,38.895344,-77.016106
22nd & I St NW / Foggy Bottom,Leave,1,LATENIGHT,38.90088,-77.048911
22nd & I St NW / Foggy Bottom,Leave,22,EVENING,38.90088,-77.048911
22nd & I St NW / Foggy Bottom,Leave,15,LATEMORN,38.90088,-77.048911
22nd & I St NW / Foggy Bottom,Leave,21,AFTERNOON,38.90088,-77.048911
22nd & I St NW / Foggy Bottom,Leave,16,NIGHT,38.90088,-77.048911
26th & Crystal Dr,Leave,5,EVENING,38.8518,-77.0498
26th & Crystal Dr,Leave,1,AFTERNOON,38.8518,-77.0498
26th & Crystal Dr,Leave,3,NIGHT,38.8518,-77.0498
Columbia Rd & Belmont St NW,Leave,11,EVENING,38.920669,-77.04368
Columbia Rd & Belmont St NW,Leave,1,EARLYMORN,38.920669,-77.04368
Columbia Rd & Belmont St NW,Leave,2,LATENIGHT,38.920669,-77.04368
Columbia Rd & Belmont St NW,Leave,25,LATEMORN,38.920669,-77.04368
Columbia Rd & Belmont St NW,Leave,10,AFTERNOON,38.920669,-77.04368
Columbia Rd & Belmont St NW,Leave,12,NIGHT,38.920669,-77.04368
King St & Patrick St,Leave,1,NIGHT,38.805317,-77.049883
King St & Patrick St,Leave,1,LATEMORN,38.805317,-77.049883
King St & Patrick St,Leave,3,AFTERNOON,38.805317,-77.049883
King St & Patrick St,Leave,1,LATENIGHT,38.805317,-77.049883
George Mason Dr & Wilson Blvd,Leave,1,EVENING,38.87887,-77.1207
George Mason Dr & Wilson Blvd,Leave,3,LATEMORN,38.87887,-77.1207
Lamont & Mt Pleasant NW,Leave,6,EVENING,38.9319,-77.0388
Lamont & Mt Pleasant NW,Leave,4,EARLYMORN,38.9319,-77.0388
Lamont & Mt Pleasant NW,Leave,1,LATENIGHT,38.9319,-77.0388
Lamont & Mt Pleasant NW,Leave,23,LATEMORN,38.9319,-77.0388
Lamont & Mt Pleasant NW,Leave,12,AFTERNOON,38.9319,-77.0388
Lamont & Mt Pleasant NW,Leave,17,NIGHT,38.9319,-77.0388
17th & K St NW [formerly 17th & L St NW],Leave,30,EVENING,38.90276,-77.03863
17th & K St NW [formerly 17th & L St NW],Leave,1,EARLYMORN,38.90276,-77.03863
17th & K St NW [formerly 17th & L St NW],Leave,3,LATENIGHT,38.90276,-77.03863
17th & K St NW [formerly 17th & L St NW],Leave,11,LATEMORN,38.90276,-77.03863
17th & K St NW [formerly 17th & L St NW],Leave,8,AFTERNOON,38.90276,-77.03863
17th & K St NW [formerly 17th & L St NW],Leave,10,NIGHT,38.90276,-77.03863
Jefferson Memorial,Leave,2,LATENIGHT,38.879819,-77.037413
Jefferson Memorial,Leave,20,EVENING,38.879819,-77.037413
Jefferson Memorial,Leave,10,LATEMORN,38.879819,-77.037413
Jefferson Memorial,Leave,12,AFTERNOON,38.879819,-77.037413
Jefferson Memorial,Leave,5,NIGHT,38.879819,-77.037413
18th & Hayes St,Leave,1,LATEMORN,38.8573,-77.0574
18th & Hayes St,Leave,1,AFTERNOON,38.8573,-77.0574
18th & Hayes St,Leave,1,NIGHT,38.8573,-77.0574
4th & E St SW,Leave,1,EARLYMORN,38.88412,-77.017445
4th & E St SW,Leave,11,EVENING,38.88412,-77.017445
4th & E St SW,Leave,11,LATEMORN,38.88412,-77.017445
4th & E St SW,Leave,5,AFTERNOON,38.88412,-77.017445
4th & E St SW,Leave,8,NIGHT,38.88412,-77.017445
4th St & Rhode Island Ave NE,Leave,1,EARLYMORN,38.919488,-77.000624
4th St & Rhode Island Ave NE,Leave,1,EVENING,38.919488,-77.000624
4th St & Rhode Island Ave NE,Leave,4,LATEMORN,38.919488,-77.000624
4th St & Rhode Island Ave NE,Leave,3,AFTERNOON,38.919488,-77.000624
4th St & Rhode Island Ave NE,Leave,4,NIGHT,38.919488,-77.000624
15th & P St NW,Leave,73,EVENING,38.90985,-77.034438
15th & P St NW,Leave,5,EARLYMORN,38.90985,-77.034438
15th & P St NW,Leave,4,LATENIGHT,38.90985,-77.034438
15th & P St NW,Leave,18,LATEMORN,38.90985,-77.034438
15th & P St NW,Leave,30,AFTERNOON,38.90985,-77.034438
15th & P St NW,Leave,18,NIGHT,38.90985,-77.034438
36th & Calvert St NW / Glover Park,Leave,1,EVENING,38.922581,-77.070334
36th & Calvert St NW / Glover Park,Leave,7,LATEMORN,38.922581,-77.070334
36th & Calvert St NW / Glover Park,Leave,2,LATENIGHT,38.922581,-77.070334
Wilson Blvd & N Oakland St,Leave,2,EVENING,38.8815,-77.10396
Wilson Blvd & N Oakland St,Leave,6,LATEMORN,38.8815,-77.10396
Wilson Blvd & N Oakland St,Leave,2,AFTERNOON,38.8815,-77.10396
Wilson Blvd & N Oakland St,Leave,2,NIGHT,38.8815,-77.10396
14th & D St SE,Leave,2,EARLYMORN,38.884,-76.9861
14th & D St SE,Leave,4,EVENING,38.884,-76.9861
14th & D St SE,Leave,8,LATEMORN,38.884,-76.9861
14th & D St SE,Leave,6,AFTERNOON,38.884,-76.9861
